Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
0.354,0.679,7.0,-6.566,0.0,0.0353,0.00551,0.933,0.103,0.159,145.022,metalguitar
0.326,0.735,9.0,-4.744,0.0,0.0395,0.0016,0.145,0.133,0.0582,137.628,metalguitar
0.31,0.926,9.0,-7.58,0.0,0.0994,0.0226,0.857,0.21,0.158,139.012,metalguitar
0.433,0.875,10.0,-7.21,0.0,0.0542,0.000443,0.224,0.128,0.463,160.097,metalguitar
0.431,0.825,9.0,-9.769,0.0,0.0291,3.15e-05,0.943,0.166,0.499,94.93,metalguitar
0.456,0.832,5.0,-9.979,1.0,0.0381,6.22e-05,0.675,0.0971,0.523,77.002,metalguitar
0.192,0.932,4.0,-4.24,0.0,0.0804,0.00174,0.82,0.132,0.157,179.306,metalguitar
0.112,0.883,10.0,-6.957,0.0,0.0873,9.85e-05,0.933,0.101,0.149,80.031,metalguitar
0.374,0.931,2.0,-6.486,0.0,0.0457,0.000567,0.0875,0.086,0.306,199.984,metalguitar
0.446,0.907,1.0,-5.878,1.0,0.114,3.97e-06,0.83,0.0869,0.325,127.05,metalguitar
0.319,0.896,3.0,-4.315,1.0,0.0657,0.00142,0.849,0.226,0.04,109.767,metalguitar
0.397,0.979,2.0,-3.991,1.0,0.113,2.46e-05,0.894,0.206,0.0425,125.013,metalguitar
0.422,0.965,5.0,-4.476,0.0,0.0722,3.99e-06,0.894,0.328,0.541,80.563,metalguitar
0.23,0.98,0.0,-4.888,1.0,0.143,0.00178,0.961,0.455,0.189,107.24,metalguitar
0.404,0.986,7.0,-5.493,1.0,0.0697,7.39e-05,0.848,0.12,0.39,77.669,metalguitar
0.357,0.983,2.0,-4.07,1.0,0.081,1.12e-05,0.779,0.231,0.146,89.134,metalguitar
0.459,0.972,7.0,-3.777,1.0,0.235,3.79e-06,0.863,0.339,0.177,145.123,metalguitar
0.301,0.981,7.0,-3.831,1.0,0.368,3.85e-06,0.894,0.107,0.124,200.075,metalguitar
0.277,0.978,3.0,-2.884,0.0,0.126,1.75e-06,0.927,0.233,0.0606,152.009,metalguitar
0.287,0.989,4.0,-5.954,0.0,0.0657,1.21e-05,0.945,0.0786,0.508,200.129,metalguitar
0.42,0.975,4.0,-6.595,0.0,0.05,0.000298,0.933,0.135,0.242,95.015,metalguitar
0.176,0.9,7.0,-3.658,1.0,0.0593,2.74e-06,0.823,0.0981,0.275,142.663,metalguitar
0.453,0.968,3.0,-4.198,0.0,0.0687,5.83e-06,0.885,0.0915,0.372,125.073,metalguitar
0.199,0.979,0.0,-3.905,0.0,0.113,1.03e-05,0.858,0.104,0.321,146.382,metalguitar
0.462,0.992,9.0,-3.368,0.0,0.174,5.29e-05,0.874,0.129,0.259,112.458,metalguitar
0.24,0.908,2.0,-5.628,0.0,0.0655,0.00297,0.00987,0.929,0.463,144.082,metalguitar
0.27,0.738,10.0,-5.81,1.0,0.0517,1e-06,0.832,0.126,0.337,164.19,metalguitar
0.299,0.896,10.0,-9.489,1.0,0.161,1.29e-05,0.845,0.0883,0.144,119.902,metalguitar
0.382,0.974,0.0,-5.983,1.0,0.05,1.33e-05,0.848,0.385,0.231,94.991,metalguitar
0.539,0.896,4.0,-6.172,0.0,0.0405,0.000318,0.92,0.08,0.715,148.057,metalguitar
0.539,0.909,7.0,-4.679,1.0,0.0401,0.000709,0.857,0.0539,0.323,90.021,metalguitar
0.478,0.973,7.0,-5.472,0.0,0.0451,8.83e-05,0.948,0.0464,0.622,163.972,metalguitar
0.574,0.819,9.0,-9.452,1.0,0.0317,0.000914,0.702,0.221,0.505,92.033,metalguitar
0.252,0.788,2.0,-9.881,1.0,0.0597,0.000419,0.825,0.077,0.252,98.457,metalguitar
0.486,0.89,5.0,-4.892,0.0,0.0424,7.53e-05,0.768,0.29,0.152,128.014,metalguitar
0.451,0.924,2.0,-5.742,1.0,0.0384,0.000116,0.732,0.0897,0.339,145.019,metalguitar
0.409,0.962,5.0,-5.764,0.0,0.0478,0.000177,0.761,0.247,0.179,90.01,metalguitar
0.4,0.966,8.0,-5.587,1.0,0.0322,2.1e-05,0.821,0.173,0.594,92.5,metalguitar
0.28,0.964,2.0,-6.208,1.0,0.0763,3.25e-05,0.738,0.0369,0.355,181.748,metalguitar
0.451,0.761,10.0,-8.602,0.0,0.0379,1.14e-05,0.86,0.172,0.645,116.941,metalguitar
0.448,0.823,9.0,-11.338,1.0,0.0323,0.00012,0.93,0.188,0.768,137.66,metalguitar
0.695,0.811,11.0,-7.029,0.0,0.0303,0.0495,0.925,0.0992,0.925,148.418,metalguitar
0.172,0.973,3.0,-3.754,0.0,0.144,0.0015,0.865,0.25,0.358,151.917,metalguitar
0.587,0.94,3.0,-4.901,0.0,0.0363,0.000195,0.712,0.181,0.634,128.023,metalguitar
0.462,0.978,4.0,-6.067,0.0,0.124,0.00155,0.834,0.108,0.102,139.975,metalguitar
0.231,0.968,9.0,-4.396,0.0,0.114,0.00481,0.365,0.0907,0.0884,135.22,metalguitar
0.525,0.91,6.0,-4.681,1.0,0.038,6.75e-05,0.814,0.346,0.528,133.96,metalguitar
0.436,0.956,7.0,-4.627,0.0,0.0442,0.000323,0.792,0.358,0.647,165.98,metalguitar
0.273,0.976,7.0,-4.136,0.0,0.178,1.66e-05,0.814,0.245,0.215,119.971,metalguitar
0.296,0.899,9.0,-3.482,0.0,0.0463,0.0099,0.122,0.0935,0.495,89.908,metalguitar
0.26,0.968,0.0,-3.99,0.0,0.12,9.52e-06,0.841,0.0998,0.179,110.182,metalguitar
0.176,0.98,0.0,-4.456,1.0,0.174,1.04e-05,0.81,0.355,0.0922,111.263,metalguitar
0.344,0.838,6.0,-3.259,1.0,0.0395,1.24e-05,0.912,0.125,0.291,130.087,metalguitar
0.308,0.891,9.0,-10.244,1.0,0.0328,2.05e-05,0.766,0.0959,0.811,77.619,metalguitar
0.253,0.951,11.0,-6.251,1.0,0.0968,0.000862,0.419,0.282,0.183,114.999,metalguitar
0.437,0.923,1.0,-5.976,1.0,0.0611,2.79e-06,0.735,0.622,0.387,129.988,metalguitar
0.427,0.973,2.0,-5.296,1.0,0.0442,1.15e-05,0.785,0.184,0.719,150.009,metalguitar
0.34,0.863,6.0,-6.374,0.0,0.0538,1.69e-06,0.781,0.297,0.347,156.053,metalguitar
0.403,0.872,0.0,-6.075,1.0,0.0774,1.25e-05,0.961,0.358,0.414,119.961,metalguitar
0.378,0.972,11.0,-3.85,1.0,0.192,9.22e-06,0.922,0.327,0.101,76.003,metalguitar
0.388,0.975,9.0,-3.395,0.0,0.101,4.81e-06,0.891,0.285,0.203,154.996,metalguitar
0.553,0.93,11.0,-5.691,0.0,0.0451,1.99e-06,0.587,0.112,0.895,109.997,metalguitar
0.374,0.985,9.0,-2.327,0.0,0.0865,4.59e-05,0.867,0.162,0.38,99.888,metalguitar
0.41,0.992,1.0,-3.759,1.0,0.0717,5.21e-06,0.955,0.298,0.64,95.033,metalguitar
0.389,0.973,0.0,-3.693,0.0,0.0796,2.33e-05,0.98,0.361,0.244,140.02,metalguitar
0.417,0.965,1.0,-5.457,1.0,0.15,0.00174,0.915,0.559,0.133,134.982,metalguitar
0.299,0.972,1.0,-4.749,1.0,0.12,0.000389,0.835,0.133,0.219,169.941,metalguitar
0.474,0.962,2.0,-4.859,0.0,0.037,0.00217,0.737,0.288,0.541,100.005,metalguitar
0.372,0.985,4.0,-3.342,0.0,0.17,0.000313,0.873,0.526,0.155,142.428,metalguitar
0.385,0.894,6.0,-5.686,1.0,0.0553,0.000289,0.9,0.349,0.67,158.066,metalguitar
0.215,0.907,11.0,-6.387,0.0,0.067,7.47e-05,0.687,0.291,0.108,105.146,metalguitar
0.197,0.91,4.0,-6.156,0.0,0.0851,0.000458,0.681,0.386,0.207,82.152,metalguitar
0.24,0.971,4.0,-6.459,0.0,0.121,0.000205,0.918,0.195,0.119,110.289,metalguitar
0.44,0.984,5.0,-6.091,1.0,0.112,2.84e-06,0.93,0.156,0.0382,104.979,metalguitar
0.38,0.978,3.0,-6.126,0.0,0.0768,1.46e-06,0.866,0.23,0.33,132.106,metalguitar
0.347,0.98,6.0,-5.34,0.0,0.0824,7.74e-06,0.852,0.135,0.24,165.992,metalguitar
0.303,0.879,7.0,-3.761,0.0,0.0578,2.66e-05,0.892,0.467,0.226,172.079,metalguitar
0.451,0.813,7.0,-9.569,1.0,0.0462,1.8e-05,0.836,0.0885,0.114,120.551,metalguitar
0.178,0.917,4.0,-5.01,1.0,0.0506,3.81e-05,0.928,0.272,0.299,151.979,metalguitar
0.377,0.922,2.0,-3.157,0.0,0.148,6.72e-06,0.901,0.21,0.242,180.023,metalguitar
0.498,0.841,2.0,-5.984,1.0,0.039,0.000136,0.57,0.0842,0.724,104.986,metalguitar
0.263,0.916,7.0,-6.551,0.0,0.0699,9.14e-05,0.898,0.156,0.075,75.231,metalguitar
0.4,0.949,10.0,-5.032,0.0,0.103,3.87e-06,0.742,0.307,0.355,145.901,metalguitar
0.395,0.935,7.0,-4.937,1.0,0.0778,1.17e-05,0.791,0.0417,0.389,81.989,metalguitar
0.361,0.983,1.0,-1.648,1.0,0.0873,2.59e-05,0.974,0.411,0.0775,175.002,metalguitar
0.318,0.936,1.0,-5.509,1.0,0.0989,1e-06,0.858,0.321,0.285,170.055,metalguitar
0.275,0.933,7.0,-5.363,0.0,0.124,3.24e-06,0.906,0.645,0.201,164.952,metalguitar
0.471,0.749,0.0,-7.032,1.0,0.0331,0.000453,0.845,0.221,0.102,110.024,metalguitar
0.139,0.967,5.0,-5.015,0.0,0.1,3.76e-06,0.709,0.708,0.145,144.278,metalguitar
0.202,0.952,2.0,-9.309,1.0,0.0389,9.3e-06,0.713,0.288,0.553,164.458,metalguitar
0.409,0.899,2.0,-9.229,1.0,0.0304,2.57e-06,0.729,0.425,0.453,96.934,metalguitar
0.402,0.936,8.0,-9.284,1.0,0.0413,2.8e-06,0.772,0.0935,0.388,105.019,metalguitar
0.252,0.895,5.0,-5.266,1.0,0.0894,0.000109,0.914,0.134,0.0628,109.99,metalguitar
0.0829,0.948,1.0,-2.703,0.0,0.102,1.01e-05,0.928,0.381,0.208,169.631,metalguitar
0.414,0.945,9.0,-4.66,1.0,0.0897,0.000333,0.479,0.314,0.565,145.014,metalguitar
0.284,0.933,4.0,-6.782,0.0,0.0988,0.000305,0.861,0.214,0.126,194.917,metalguitar
0.58,0.803,7.0,-7.667,1.0,0.03,2.79e-06,0.808,0.0632,0.102,95.019,metalguitar
0.375,0.871,1.0,-5.337,0.0,0.0421,3.29e-05,0.865,0.114,0.112,159.975,metalguitar
0.546,0.853,1.0,-7.235,1.0,0.0391,2.25e-06,0.829,0.324,0.0766,140.02,metalguitar
0.557,0.942,4.0,-5.83,0.0,0.048,1.06e-06,0.857,0.162,0.0379,120.007,metalguitar
0.41,0.801,11.0,-5.572,0.0,0.0446,3.72e-06,0.908,0.135,0.0971,180.043,metalguitar
0.538,0.86,4.0,-7.322,0.0,0.036,2.67e-06,0.749,0.138,0.317,105.004,metalguitar
0.578,0.941,7.0,-6.809,1.0,0.0438,1.38e-05,0.785,0.359,0.0448,110.005,metalguitar
0.529,0.965,0.0,-4.121,1.0,0.0434,5.58e-06,0.913,0.339,0.103,125.021,metalguitar
0.54,0.925,2.0,-4.922,1.0,0.0348,2.18e-06,0.714,0.271,0.402,124.986,metalguitar
0.565,0.827,2.0,-5.756,1.0,0.0287,2.04e-06,0.741,0.378,0.307,130.011,metalguitar
0.515,0.924,0.0,-5.977,1.0,0.0412,1.38e-06,0.91,0.1,0.354,160.1,metalguitar
0.544,0.946,4.0,-5.964,0.0,0.0343,1.24e-06,0.927,0.25,0.0553,119.996,metalguitar
0.464,0.896,7.0,-9.294,1.0,0.0376,1.39e-06,0.894,0.343,0.113,119.99,metalguitar
0.292,0.712,10.0,-9.818,0.0,0.0472,4.12e-06,0.776,0.135,0.415,169.97,metalguitar
0.29,0.839,9.0,-4.459,1.0,0.078,0.0014,0.476,0.0954,0.42,158.972,metalguitar
0.457,0.446,1.0,-15.358,1.0,0.0369,0.165,1.74e-05,0.121,0.469,101.119,metalguitar
0.112,0.923,4.0,-10.74,0.0,0.0544,0.017,0.133,0.696,0.374,190.889,metalguitar
0.413,0.906,9.0,-7.139,1.0,0.0483,3.77e-05,0.827,0.35,0.71,156.259,metalguitar
0.156,0.831,1.0,-11.008,1.0,0.0381,0.00188,0.275,0.201,0.368,115.056,metalguitar
0.29,0.938,4.0,-7.082,0.0,0.108,0.000446,0.89,0.545,0.196,120.488,metalguitar
0.133,0.913,4.0,-10.091,0.0,0.115,0.00489,0.773,0.191,0.0772,165.231,metalguitar
0.323,0.877,7.0,-9.715,1.0,0.0845,0.0214,0.713,0.144,0.174,86.889,metalguitar
0.244,0.988,7.0,-5.794,1.0,0.329,0.000206,0.765,0.336,0.32,173.795,metalguitar
0.159,0.773,5.0,-13.875,0.0,0.0943,0.00694,0.717,0.281,0.517,83.971,metalguitar
0.208,0.8,7.0,-9.628,1.0,0.26,0.659,0.176,0.699,0.44,196.241,metalguitar
0.302,0.63,8.0,-13.605,0.0,0.0595,0.00175,0.768,0.195,0.382,106.231,metalguitar
0.418,0.897,2.0,-6.891,1.0,0.0978,0.000174,0.768,0.994,0.171,73.756,metalguitar
0.225,0.689,8.0,-9.12,1.0,0.0555,0.469,0.813,0.337,0.5,93.798,metalguitar
0.32,0.733,11.0,-14.003,1.0,0.0561,0.00349,0.118,0.0854,0.439,145.562,metalguitar
0.437,0.977,7.0,-5.408,1.0,0.139,2.23e-05,0.869,0.259,0.304,146.998,metalguitar
0.392,0.936,5.0,-6.532,1.0,0.0849,0.000221,0.839,0.407,0.564,167.333,metalguitar
0.541,0.944,6.0,-5.294,0.0,0.0491,0.0024,0.365,0.353,0.452,132.012,metalguitar
0.198,0.687,11.0,-13.29,0.0,0.0467,0.0349,0.893,0.154,0.299,113.241,metalguitar
0.46,0.951,2.0,-6.869,1.0,0.108,0.00285,0.833,0.0523,0.336,108.005,metalguitar
0.466,0.877,8.0,-11.586,0.0,0.0319,0.00155,0.829,0.0757,0.559,120.038,metalguitar
0.274,0.703,11.0,-13.625,1.0,0.0898,0.000492,0.107,0.255,0.689,150.657,metalguitar
0.18,0.882,7.0,-10.28,0.0,0.0419,0.00316,0.597,0.128,0.402,133.155,metalguitar
0.453,0.806,1.0,-8.073,0.0,0.0674,0.00108,0.0475,0.286,0.251,96.832,metalguitar
0.301,0.823,10.0,-12.702,0.0,0.0719,0.00339,0.652,0.344,0.255,151.703,metalguitar
0.418,0.611,4.0,-7.676,1.0,0.0364,0.000954,0.855,0.885,0.331,125.544,metalguitar
0.331,0.995,1.0,-6.482,1.0,0.0874,2.64e-05,0.859,0.689,0.179,128.953,metalguitar
0.124,0.503,10.0,-13.338,0.0,0.0504,0.186,0.0176,0.131,0.178,82.759,metalguitar
0.0777,0.616,11.0,-5.967,1.0,0.0377,9.5e-06,0.742,0.0567,0.128,62.802,metalguitar
0.624,0.811,6.0,-6.074,1.0,0.0486,0.0185,0.814,0.171,0.57,110.106,metalguitar
0.183,0.386,1.0,-17.298,0.0,0.0323,0.222,0.877,0.328,0.143,91.387,metalguitar
0.462,0.868,9.0,-11.34,0.0,0.0363,0.00057,0.275,0.358,0.546,133.071,metalguitar
0.542,0.862,9.0,-7.303,1.0,0.0436,0.000531,0.592,0.0856,0.558,104.648,metalguitar
0.152,0.842,9.0,-5.783,0.0,0.0418,0.00347,0.912,0.115,0.283,95.49,metalguitar
0.0998,0.84,2.0,-11.452,1.0,0.0853,0.000276,0.0684,0.499,0.328,204.754,metalguitar
0.474,0.895,9.0,-7.128,1.0,0.107,0.00183,0.655,0.12,0.262,114.043,metalguitar
0.457,0.697,0.0,-5.929,1.0,0.0522,0.00109,0.907,0.0653,0.673,162.504,metalguitar
0.548,0.726,9.0,-6.826,0.0,0.0558,0.0188,0.639,0.171,0.38,121.927,metalguitar
0.219,0.655,2.0,-11.26,0.0,0.0702,0.141,0.884,0.364,0.644,120.465,metalguitar
0.464,0.801,8.0,-14.433,0.0,0.0771,0.000675,0.0525,0.0628,0.219,137.124,metalguitar
0.497,0.93,2.0,-5.009,1.0,0.0496,8.22e-05,0.857,0.36,0.399,101.987,metalguitar
0.176,0.98,0.0,-4.456,1.0,0.174,1.04e-05,0.81,0.355,0.0922,111.263,metalguitar
0.373,0.944,10.0,-5.978,0.0,0.115,3.07e-05,0.441,0.101,0.386,100.608,metalguitar
0.359,0.963,0.0,-3.349,0.0,0.143,3.3e-05,0.867,0.0796,0.143,110.988,metalguitar
0.259,0.969,1.0,-3.821,0.0,0.139,3.61e-05,0.881,0.119,0.216,151.775,metalguitar
0.331,0.892,11.0,-3.887,1.0,0.0715,0.133,0.893,0.222,0.363,90.046,metalguitar
0.483,0.945,11.0,-4.744,1.0,0.165,0.207,0.811,0.135,0.4,123.816,metalguitar
0.135,0.914,1.0,-4.64,1.0,0.0775,0.000691,0.654,0.692,0.104,77.827,metalguitar
0.36,0.914,7.0,-11.551,1.0,0.0928,9.01e-05,0.897,0.383,0.295,110.036,metalguitar
0.196,0.862,9.0,-12.313,0.0,0.0694,0.0373,0.962,0.332,0.231,105.795,metalguitar
0.215,0.87,9.0,-12.4,1.0,0.0864,0.0201,0.861,0.108,0.0708,102.32,metalguitar
0.181,0.932,1.0,-13.507,0.0,0.32,0.0027,0.893,0.225,0.0367,145.227,metalguitar
0.257,0.941,6.0,-4.478,0.0,0.142,0.128,0.85,0.0658,0.472,166.149,metalguitar
0.308,0.974,11.0,-3.643,0.0,0.124,0.00114,0.839,0.108,0.393,165.016,metalguitar
0.379,0.964,9.0,-4.343,1.0,0.112,0.00263,0.832,0.0356,0.58,172.149,metalguitar
0.499,0.775,0.0,-5.4,1.0,0.0323,0.0502,0.806,0.15,0.0825,126.923,metalguitar
0.371,0.988,1.0,-4.229,0.0,0.0929,8.22e-05,0.612,0.343,0.161,81.012,metalguitar
0.204,0.817,4.0,-12.623,0.0,0.0839,0.13,0.835,0.335,0.329,104.532,metalguitar
0.372,0.944,7.0,-5.207,1.0,0.0838,0.0567,0.766,0.0766,0.308,140.02,metalguitar
0.252,0.924,5.0,-4.348,1.0,0.0737,0.383,0.806,0.111,0.427,183.995,metalguitar
0.485,0.947,9.0,-5.41,1.0,0.0819,0.1,0.677,0.186,0.316,107.973,metalguitar
0.335,0.927,2.0,-5.514,1.0,0.0688,0.126,0.799,0.0755,0.209,137.937,metalguitar
0.407,0.983,1.0,-3.27,0.0,0.172,9.33e-06,0.887,0.418,0.0798,105.997,metalguitar
0.26,0.976,8.0,-3.314,0.0,0.145,4.65e-05,0.867,0.45,0.367,150.419,metalguitar
0.368,0.975,10.0,-3.473,0.0,0.0941,5.49e-06,0.69,0.376,0.322,103.54,metalguitar
0.202,0.939,8.0,-4.761,0.0,0.0641,0.000124,0.914,0.397,0.379,132.529,metalguitar
0.271,0.975,6.0,-4.055,1.0,0.216,3.34e-06,0.889,0.152,0.213,200.17,metalguitar
0.161,0.882,9.0,-9.023,0.0,0.0775,0.11,0.896,0.0999,0.201,109.935,metalguitar
0.124,0.907,9.0,-8.677,1.0,0.0639,0.095,0.874,0.146,0.14,95.315,metalguitar
0.175,0.385,4.0,-12.97,1.0,0.0396,0.451,0.542,0.101,0.361,175.642,metalguitar
0.227,0.759,4.0,-12.367,0.0,0.0656,0.00236,0.887,0.175,0.306,151.274,metalguitar
0.28,0.906,11.0,-10.304,1.0,0.114,0.0161,0.126,0.0743,0.157,147.669,metalguitar
0.168,0.94,7.0,-9.747,0.0,0.123,0.119,0.0302,0.102,0.0741,158.781,metalguitar
0.151,0.888,10.0,-10.163,1.0,0.118,0.186,0.191,0.334,0.124,156.467,metalguitar
0.121,0.511,4.0,-12.765,0.0,0.0547,0.167,0.929,0.377,0.359,81.045,metalguitar
0.364,0.731,9.0,-14.408,1.0,0.115,0.0541,0.00426,0.353,0.137,74.342,metalguitar
0.251,0.887,4.0,-11.872,0.0,0.0654,0.000737,0.774,0.463,0.205,143.286,metalguitar
0.187,0.64,6.0,-4.69,1.0,0.0354,0.000513,0.809,0.138,0.21,140.045,metalguitar
0.212,0.826,2.0,-12.473,1.0,0.059,0.0137,0.876,0.271,0.204,78.897,metalguitar
0.425,0.893,10.0,-5.989,0.0,0.0704,0.00244,0.98,0.12,0.354,93.936,metalguitar
0.378,0.992,2.0,-2.873,0.0,0.0785,0.000743,0.205,0.335,0.473,92.036,metalguitar
0.535,0.307,4.0,-12.601,1.0,0.0281,0.229,0.842,0.114,0.345,139.057,metalguitar
0.423,0.979,0.0,-2.519,0.0,0.107,0.000334,5.54e-06,0.169,0.162,162.065,metalguitar
0.328,0.96,4.0,-5.434,0.0,0.116,7.57e-06,0.886,0.388,0.206,180.094,metalguitar
0.171,0.533,0.0,-12.673,0.0,0.0643,0.108,0.906,0.374,0.0788,120.15,metalguitar
0.129,0.86,11.0,-12.729,0.0,0.175,8.83e-05,0.791,0.223,0.193,170.308,metalguitar
0.24,0.849,7.0,-10.936,1.0,0.122,7.34e-05,0.843,0.151,0.355,126.687,metalguitar
0.222,0.868,0.0,-11.571,1.0,0.0695,4.58e-05,0.826,0.279,0.435,82.673,metalguitar
0.461,0.977,2.0,-5.135,1.0,0.0769,1.13e-05,0.934,0.365,0.239,127.981,metalguitar
0.299,0.923,11.0,-5.991,0.0,0.0902,0.000477,0.782,0.0986,0.166,146.05,metalguitar
0.402,0.601,4.0,-8.143,1.0,0.0377,0.000792,0.892,0.68,0.325,125.451,metalguitar
0.416,0.912,9.0,-7.381,1.0,0.112,0.00157,0.693,0.195,0.299,113.941,metalguitar
0.524,0.746,9.0,-7.574,0.0,0.0763,0.0232,0.634,0.215,0.363,121.858,metalguitar
0.39,0.935,9.0,-6.809,1.0,0.0556,0.000184,0.863,0.329,0.651,156.206,metalguitar
0.194,0.492,2.0,-14.362,1.0,0.0441,0.116,0.785,0.0995,0.205,70.461,metalguitar
0.133,0.942,6.0,-3.49,0.0,0.127,0.00388,0.963,0.207,0.178,173.634,metalguitar
0.294,0.934,0.0,-4.142,1.0,0.049,0.000385,0.883,0.208,0.637,149.796,metalguitar
0.409,0.872,8.0,-6.53,1.0,0.0583,0.0001,0.859,0.389,0.526,128.045,metalguitar
0.198,0.634,2.0,-7.602,1.0,0.0412,0.827,0.873,0.111,0.386,111.532,metalguitar
0.456,0.863,3.0,-3.551,1.0,0.0894,0.133,0.0545,0.0553,0.532,135.966,metalguitar
0.446,0.954,8.0,-8.069,1.0,0.0764,0.0232,0.395,0.297,0.332,123.45,metalguitar
0.306,0.921,9.0,-7.607,1.0,0.0847,2.09e-05,0.000264,0.0538,0.285,101.943,metalguitar
0.43,0.704,1.0,-8.008,0.0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,metalguitar
0.433,0.854,9.0,-3.868,1.0,0.0483,0.000336,0.000177,0.162,0.368,89.4,metalguitar
0.284,0.882,9.0,-9.348,0.0,0.102,0.00736,0.744,0.776,0.566,115.623,metalguitar
0.443,0.781,1.0,-4.277,1.0,0.0377,1.33e-05,0.205,0.166,0.372,71.841,metalguitar
0.387,0.94,7.0,-6.192,1.0,0.0376,0.0153,0.0223,0.327,0.585,98.533,metalguitar
0.294,0.745,5.0,-9.138,1.0,0.0461,0.05,0.125,0.676,0.347,134.364,metalguitar
0.484,0.948,5.0,-4.542,1.0,0.0698,7.11e-05,0.000365,0.348,0.154,139.95,metalguitar
0.374,0.902,0.0,-5.304,0.0,0.104,4.92e-06,0.783,0.0899,0.618,107.591,metalguitar
0.415,0.962,3.0,-2.818,0.0,0.0816,0.000497,0.00828,0.288,0.563,120.131,metalguitar
0.319,0.866,2.0,-4.722,0.0,0.0359,1.42e-06,0.756,0.155,0.554,109.626,metalguitar
0.302,0.622,0.0,-9.041,1.0,0.0429,0.00955,0.0,0.383,0.678,175.754,metalguitar
0.488,0.507,0.0,-9.082,1.0,0.128,0.00594,0.000276,0.198,0.548,135.481,metalguitar
0.207,0.879,5.0,-7.077,1.0,0.061,0.0175,0.754,0.356,0.324,136.596,metalguitar
0.368,0.91,11.0,-3.521,1.0,0.146,0.00171,0.228,0.128,0.613,182.582,metalguitar
0.34,0.721,1.0,-4.475,1.0,0.0443,0.0378,0.000782,0.0681,0.336,186.471,metalguitar
0.45,0.876,9.0,-4.429,0.0,0.0876,0.0736,0.000913,0.221,0.465,103.312,metalguitar
0.129,0.799,5.0,-6.735,1.0,0.0582,3.82e-05,0.68,0.103,0.335,89.462,metalguitar
0.406,0.919,0.0,-4.675,0.0,0.103,0.000933,9.92e-05,0.0726,0.601,93.274,metalguitar
0.402,0.923,7.0,-4.982,1.0,0.185,0.000138,0.0135,0.316,0.358,176.994,metalguitar
0.309,0.982,11.0,-4.439,0.0,0.0566,3.31e-06,0.749,0.475,0.501,174.718,metalguitar
0.181,0.941,7.0,-5.222,1.0,0.0659,5.66e-05,0.0109,0.358,0.481,183.589,metalguitar
0.292,0.986,7.0,-3.045,1.0,0.181,0.00159,0.000419,0.0892,0.337,197.923,metalguitar
0.364,0.937,9.0,-3.676,1.0,0.0768,9.36e-05,4.43e-06,0.174,0.315,160.014,metalguitar
0.502,0.952,4.0,-3.118,0.0,0.0913,0.00394,0.0,0.062,0.32,126.092,metalguitar
0.575,0.94,1.0,-3.952,1.0,0.089,0.00193,4.12e-05,0.0977,0.544,123.121,metalguitar
0.412,0.966,2.0,-6.35,1.0,0.0652,7.27e-05,0.134,0.38,0.255,100.036,metalguitar
0.473,0.979,5.0,-5.514,0.0,0.121,0.00209,9.54e-05,0.445,0.342,139.943,metalguitar
0.617,0.881,10.0,-5.736,1.0,0.159,0.0036,1.48e-05,0.0666,0.835,144.953,metalguitar
0.424,0.819,6.0,-5.696,1.0,0.0366,0.000796,0.00132,0.117,0.228,93.962,metalguitar
0.269,0.991,9.0,-3.82,1.0,0.106,4.58e-05,0.0652,0.175,0.283,167.592,metalguitar
0.159,0.946,9.0,-5.756,1.0,0.0629,0.0235,8.06e-06,0.387,0.309,164.997,metalguitar
0.572,0.81,0.0,-7.407,1.0,0.0274,8.52e-05,0.000138,0.0998,0.313,98.459,metalguitar
0.574,0.943,11.0,-5.238,1.0,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,metalguitar
0.481,0.81,8.0,-6.741,1.0,0.0477,0.0135,0.061,0.114,0.185,100.086,metalguitar
0.412,0.902,9.0,-11.6,1.0,0.405,0.0484,0.131,0.405,0.422,89.74,metalguitar
0.336,0.795,6.0,-10.845,0.0,0.0897,0.00361,0.00143,0.0621,0.417,155.271,metalguitar
0.362,0.961,2.0,-5.664,1.0,0.0857,0.024,9.35e-06,0.159,0.491,164.019,metalguitar
0.415,0.646,4.0,-12.021,0.0,0.0699,4.22e-05,0.000849,0.207,0.409,163.046,metalguitar
0.317,0.981,6.0,-7.102,1.0,0.174,0.00242,0.00677,0.0852,0.234,140.079,metalguitar
0.61,0.891,4.0,-5.452,0.0,0.0587,0.000805,0.0928,0.0657,0.51,139.903,metalguitar
0.301,0.995,1.0,-4.394,0.0,0.159,0.000417,0.295,0.125,0.0374,88.15,metalguitar
0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,metalguitar
0.653,0.73,5.0,-10.613,1.0,0.043,0.0114,1.03e-05,0.0754,0.894,108.705,metalguitar
0.618,0.413,4.0,-14.164,0.0,0.0302,0.249,0.0517,0.131,0.531,97.84,metalguitar
0.546,0.91,5.0,-6.736,1.0,0.061,0.0442,5.61e-05,0.263,0.458,90.58,metalguitar
0.507,0.804,11.0,-13.267,1.0,0.044,0.0211,0.00248,0.381,0.708,157.996,metalguitar
